Souffre;1
Césarin;8
Déjà l’;1
Je t’;1
Brésil;1
île de la Navase;1
Amérique centrale;1
Trinquons;1
montagne jusqu’;1
Italie;1
Espagne;1
Lâche;2
malin s’;1
Sache;1
Yon;2
Pou;2
sekou;2
San nou;1
Remplissons;1
Chante;3
Derrière;2
Hardiment;1
Ogoura;5
Es-tu certain;1
Marrons;3
Pardonne;1
Nul n’;1
Félonie suprême;1
Pourrai;1
circonstances l’;1
Faites;1
Appelez;2
Tiens;4
Halloum;1
Beyrouth;3
Liban;4
Méditerranée;1
Fais-le pour moi;1
Israël;10
t’es trompé;1
Haletant;1
man’;2
rara l’;1
vaksin;1
Christ de la Piste;4
Entendez;4
Guinée;2
Fouet-bouée;1
"Latibonit
Lè l t";1
"Sirèn
Manmzèl";4
"Chapèl
Fanm peyi lakay";1
Qui t’;1
Le Vèvè;12
le Vèvè;4
— Est;2
Vèvè;9
Revanche;1
Faut;2
Crois;3
Heureusement;2
Attire;1
s’enquiert Pipirit;2
Vas-y;1
l’hécatombe;1
Vèvè s’;2
Cesse de m’;1
As-tu;2
Connais-tu l’;1
Nacha;3
tohu-bohu;1
Addis-Abeba;1
serrure;1
Cocher;1
Capella;1
Éthiopien;3
Qui m’;1
Menez;1
Furieux;1
Laquelle;2
Envoie;1
Périples;5
Vénus;1
souleva;1
Persifal l’;1
Ils t’;1
Comprends-tu;2
Pont-Sondé;1
t’achever;1
Cabris s’;1
Latibonit;1
Wanga;2
Sirèn;2
Adieu;1
Alentour;1
Savez;1
Effrayé;1
Terminus;1
Basilic;2
feu l’;1
Ounga;29
Guadeloupe;1
Petite Rivière;1
mer des Caraïbes;1
Coupez;4
Reposez;1
colonne de Petit-Noël Prieur;1
Brandir;1
le Blanc;1
Épargne;1
Perdant l’;2
Chien;2
Guinée des ancêtres;1
Je l’aimais;1
aimais;1
Espinoza;1
Connais-tu Vasquez Delgado;1
trouverez Petit-Noël;1
Arrêtez;2
m’attachai;1
Kayïs;32
Amérique du Nord;1
Tends;1
république n’;1
Trente-trois;1
Allons;1
Treize;1
montagnes n’;1
Crête-à-Pierrot;3
arcs-en-ciel;1
Surgit;1
Grand-Goâve;1
charogne;1
Immobile;1
pont de l’;1
Remercie;1
Oublie-la;1
Assassin;7
Oublie;1
Avance;1
Environné;1
nuits-bordures;1
Souquez;1
Rendre;1
Sifflements;2
Applaudissements frénétiques;1
l’aveuglette;2
Pipirit feint l’esquive;1
Manmzèl;7
doigté;1
Travaille;3
travaillez;1
Sud;3
Recommence;1
d’autres Nègres;1
Mille;2
Parions;1
Attendons;1
Dessalines;3
Coups;1
Bruit;1
Piste n’;1
Cyprien;4
caïman l’;1
Marchand;2
Est-elle;1
Es-tu édifié;1
Étourdie;1
Jérémienne;1
Honteuse;1
Venir;2
Remets;2
S’;1
Relève-toi;1
Dirige-toi;1
Éperdu;1
Reviens;2
Suis;1
Peine;1
Ta;2
Nous l’;1
Piste jusqu’;3
sauta;1
Passons;1
Fêtons;1
l’île jusqu’;1
région du Cibao;1
Dominicain;2
Penses-tu;1
va-t’;1
l’homosexuel;1
Recherché;1
Connais-tu ce communiste;1
Connais-tu;1
Finie;1
Celles;1
Fuyez;1
Connais-tu Persée Persifal;1
Prends;2
l’intrus;1
Piste-Retour;1
Folie;1
Vois-tu;1
Votez;1
Nousta;1
Forniquer;1
Décidément;1
Demain;1
De l’;1
Pouvais;1
hounsi;1
Mon canot;1
Reprise;1
beauté de Manmzèl;1
Asorosi;1
Bizango;1
Borlette;1
Cachiman;1
Allemands;1
Djakout;1
Frigidaire;2
Frize;1
Garde;1
Griffonne;1
Griyo;1
Kachimbo;1
Kalalou;1
Karabela;1
Konkonm;1
Lavalas;1
Lwa;1
Malanga;1
Manbo;1
Marabou;1
Nago;1
Nîmes;1
Patchwal;1
Peristil;1
Rara;1
San manman;1
Sans-Souci;1
Semp;1
Titre;1
Tanlontan;1
Twokèt;1
Vaksin;1
Yanvalou;1
